Preferred_Name	Name	Source
Q8NC26	ZNF114	Gene Name
Q8NC26	NP_001318026	RefSeq Protein ID
Q8NC26	NP_001318027	RefSeq Protein ID
Q8NC26	NP_001356740	RefSeq Protein ID
Q8NC26	NP_001356741	RefSeq Protein ID
Q8NC26	NP_705836	RefSeq Protein ID
Q8NC26	NM_001331097	Synonym
Q8NC26	NM_001331098	Synonym
Q8NC26	NM_001369811	Synonym
Q8NC26	NM_001369812	Synonym
Q8NC26	NM_153608	Synonym
Q8NC26	MGC17986	Uniprot ID
Q8NC26	Q8NC26	Ensembl Gene ID
Q9C0D4	ENSG00000178163	Ensembl Gene ID
Q9C0D4	ENSP00000317614	Ensembl Protein ID
Q9C0D4	ENSP00000425298	Ensembl Protein ID
Q9C0D4	85460	Entrez Gene ID
Q9C0D4	ZNF518B	Gene Name
Q9C0D4	NP_001362745	RefSeq Protein ID
Q9C0D4	NP_001362746	RefSeq Protein ID
Q9C0D4	NP_444270	RefSeq Protein ID
Q9C0D4	NM_001375816	Synonym
Q9C0D4	NM_001375817	Synonym
Q9C0D4	NM_053042	Synonym
Q9C0D4	KIAA1729	Uniprot ID
Q9C0D4	Q9C0D4	Ensembl Gene ID
Q8N944	ENSG00000178171	Ensembl Gene ID
Q8N944	ENSP00000314914	Ensembl Protein ID
Q8N944	ENSP00000389242	Ensembl Protein ID
Q8N944	ENSP00000392700	Ensembl Protein ID
Q8N944	ENSP00000410421	Ensembl Protein ID
Q8N944	205147	Entrez Gene ID
Q8N944	AMER3	Gene Name
Q8N944	NP_001098663	RefSeq Protein ID
Q8N944	NP_001098664	RefSeq Protein ID
Q8N944	NP_001098665	RefSeq Protein ID
Q8N944	NP_689911	RefSeq Protein ID
Q8N944	NM_001105193	Synonym
Q8N944	NM_001105194	Synonym
Q8N944	NM_001105195	Synonym
Q8N944	NM_152698	Synonym
Q8N944	FAM123C	Uniprot ID
Q8N944	FLJ38377	Uniprot ID
Q8N944	Q8N944	Ensembl Gene ID
Q6UWN8	ENSG00000178172	Ensembl Gene ID
Q6UWN8	ENSP00000324870	Ensembl Protein ID
Q6UWN8	ENSP00000421119	Ensembl Protein ID
Q6UWN8	ENSP00000481309	Ensembl Protein ID
Q6UWN8	404203	Entrez Gene ID
Q6UWN8	SPINK6	Gene Name
Q6UWN8	NP_001182219	RefSeq Protein ID
Q6UWN8	NP_995313	RefSeq Protein ID
Q6UWN8	NM_001195290	Synonym
Q6UWN8	NM_205841	Synonym
Q6UWN8	BUSI2	Uniprot ID
Q6UWN8	MGC21394	Uniprot ID
Q6UWN8	UNQ844	Uniprot ID
Q6UWN8	Q6UWN8	Ensembl Gene ID
Q8N895	ENSG00000178175	Ensembl Gene ID
Q8N895	ENSP00000313158	Ensembl Protein ID
Q8N895	ENSP00000391333	Ensembl Protein ID
Q8N895	ENSP00000423241	Ensembl Protein ID
Q8N895	167465	Entrez Gene ID
Q8N895	ZNF366	Gene Name
Q8N895	NP_689838	RefSeq Protein ID
Q8N895	NM_152625	Synonym
Q8N895	FLJ39796	Uniprot ID
Q8N895	Q8N895	Ensembl Gene ID
Q8N3X6	ENSG00000178177	Ensembl Gene ID
Q8N3X6	ENSP00000317566	Ensembl Protein ID
Q8N3X6	ENSP00000371659	Ensembl Protein ID
Q8N3X6	ENSP00000371661	Ensembl Protein ID
Q8N3X6	ENSP00000423489	Ensembl Protein ID
Q8N3X6	ENSP00000490600	Ensembl Protein ID
Q8N3X6	ENSP00000490873	Ensembl Protein ID
Q8N3X6	ENSP00000501720	Ensembl Protein ID
Q8N3X6	ENSP00000501732	Ensembl Protein ID
Q8N3X6	ENSP00000501939	Ensembl Protein ID
Q8N3X6	ENSP00000501990	Ensembl Protein ID
Q8N3X6	ENSP00000502059	Ensembl Protein ID
Q8N3X6	ENSP00000502692	Ensembl Protein ID
Q8N3X6	ENSP00000502833	Ensembl Protein ID
Q8N3X6	254251	Entrez Gene ID
Q8N3X6	LCORL	Gene Name
Q8N3X6	NP_001159611	RefSeq Protein ID
Q8N3X6	NP_001352587	RefSeq Protein ID
Q8N3X6	NP_001352588	RefSeq Protein ID
Q8N3X6	NP_001352589	RefSeq Protein ID
Q8N3X6	NP_001352590	RefSeq Protein ID
Q8N3X6	NP_001352591	RefSeq Protein ID
Q8N3X6	NP_001352592	RefSeq Protein ID
Q8N3X6	NP_001352594	RefSeq Protein ID
Q8N3X6	NP_710153	RefSeq Protein ID
Q8N3X6	NM_001166139	Synonym
Q8N3X6	NM_001365658	Synonym
Q8N3X6	NM_001365659	Synonym
Q8N3X6	NM_001365660	Synonym
Q8N3X6	NM_001365661	Synonym
Q8N3X6	NM_001365662	Synonym
Q8N3X6	NM_001365663	Synonym
Q8N3X6	NM_001365665	Synonym
Q8N3X6	NM_153686	Synonym
Q8N3X6	FLJ30696	Uniprot ID
Q8N3X6	MLR1	Uniprot ID
Q8N3X6	Q8N3X6	Ensembl Gene ID
Q9BYG4	ENSG00000178184	Ensembl Gene ID
Q9BYG4	ENSP00000343144	Ensembl Protein ID
Q9BYG4	ENSP00000466076	Ensembl Protein ID
Q9BYG4	ENSP00000468735	Ensembl Protein ID
Q9BYG4	84552	Entrez Gene ID
Q9BYG4	PARD6G	Gene Name
Q9BYG4	NP_115899	RefSeq Protein ID
Q9BYG4	NM_032510	Synonym
Q9BYG4	PAR-6G	Uniprot ID
Q9BYG4	PAR6gamma	Uniprot ID
Q9BYG4	Q9BYG4	Ensembl Gene ID
Q8N9F8	ENSG00000178187	Ensembl Gene ID
Q8N9F8	ENSP00000326249	Ensembl Protein ID
Q8N9F8	ENSP00000430354	Ensembl Protein ID
Q8N9F8	285676	Entrez Gene ID
Q8N9F8	ZNF454	Gene Name
Q8N9F8	NP_001171560	RefSeq Protein ID
Q8N9F8	NP_001171561	RefSeq Protein ID
Q8N9F8	NP_001310235	RefSeq Protein ID
Q8N9F8	NP_001310236	RefSeq Protein ID
Q8N9F8	NP_001310237	RefSeq Protein ID
Q8N9F8	NP_001310238	RefSeq Protein ID
Q8N9F8	NP_001310239	RefSeq Protein ID
Q8N9F8	NP_872400	RefSeq Protein ID
Q8N9F8	NM_001178089	Synonym
Q8N9F8	NM_001178090	Synonym
Q8N9F8	NM_001323306	Synonym
Q8N9F8	NM_001323307	Synonym
Q8N9F8	NM_001323308	Synonym
Q8N9F8	NM_001323309	Synonym
Q8N9F8	NM_001323310	Synonym
Q8N9F8	NM_182594	Synonym
Q8N9F8	FLJ37444	Uniprot ID
Q8N9F8	Q8N9F8	Ensembl Gene ID
Q9NRF2	ENSG00000178188	Ensembl Gene ID
Q9NRF2	ENSP00000321221	Ensembl Protein ID
Q9NRF2	ENSP00000337163	Ensembl Protein ID
Q9NRF2	ENSP00000352232	Ensembl Protein ID
Q9NRF2	ENSP00000378903	Ensembl Protein ID
Q9NRF2	ENSP00000438784	Ensembl Protein ID
Q9NRF2	ENSP00000440354	Ensembl Protein ID
Q9NRF2	ENSP00000454601	Ensembl Protein ID
Q9NRF2	ENSP00000455236	Ensembl Protein ID
Q9NRF2	ENSP00000455534	Ensembl Protein ID
Q9NRF2	ENSP00000457214	Ensembl Protein ID
Q9NRF2	ENSP00000457315	Ensembl Protein ID
Q9NRF2	ENSP00000457724	Ensembl Protein ID
Q9NRF2	ENSP00000458097	Ensembl Protein ID
Q9NRF2	ENSP00000481709	Ensembl Protein ID
Q9NRF2	25970	Entrez Gene ID
Q9NRF2	SH2B1	Gene Name
Q9NRF2	NP_001139267	RefSeq Protein ID
Q9NRF2	NP_001139268	RefSeq Protein ID
Q9NRF2	NP_001139269	RefSeq Protein ID
Q9NRF2	NP_001139284	RefSeq Protein ID
Q9NRF2	NP_001295222	RefSeq Protein ID
Q9NRF2	NP_001295223	RefSeq Protein ID
Q9NRF2	NP_056318	RefSeq Protein ID
Q9NRF2	NM_001145795	Synonym
Q9NRF2	NM_001145796	Synonym
Q9NRF2	NM_001145797	Synonym
Q9NRF2	NM_001145812	Synonym
Q9NRF2	NM_001308293	Synonym
Q9NRF2	NM_001308294	Synonym
Q9NRF2	NM_015503	Synonym
Q9NRF2	FLJ30542	Uniprot ID
Q9NRF2	SH2B	Uniprot ID
Q9NRF2	Q9NRF2	Ensembl Gene ID
A2A288	ENSG00000178199	Ensembl Gene ID
A2A288	ENSP00000386616	Ensembl Protein ID
A2A288	ENSP00000387062	Ensembl Protein ID
A2A288	ENSP00000395209	Ensembl Protein ID
A2A288	340152	Entrez Gene ID
A2A288	ZC3H12D	Gene Name
A2A288	NP_997243	RefSeq Protein ID
A2A288	NM_207360	Synonym
A2A288	C6orf95	Uniprot ID
A2A288	dJ281H8.1	Uniprot ID
A2A288	MCPIP4	Uniprot ID
A2A288	A2A288	Ensembl Gene ID
Q9GZP7	ENSG00000178201	Ensembl Gene ID
Q9GZP7	ENSP00000322339	Ensembl Protein ID
Q9GZP7	57191	Entrez Gene ID
Q9GZP7	VN1R1	Gene Name
Q9GZP7	NP_065684	RefSeq Protein ID
Q9GZP7	NM_020633	Synonym
Q9GZP7	V1RL1	Uniprot ID
Q9GZP7	VNR19I1	Uniprot ID
Q9GZP7	ZVNH1	Uniprot ID
Q9GZP7	ZVNR1	Uniprot ID
Q9GZP7	Q9GZP7	Ensembl Gene ID
Q7Z4H8	ENSG00000178202	Ensembl Gene ID
Q7Z4H8	ENSP00000315386	Ensembl Protein ID
Q7Z4H8	ENSP00000413429	Ensembl Protein ID
Q7Z4H8	ENSP00000431796	Ensembl Protein ID
Q7Z4H8	ENSP00000436147	Ensembl Protein ID
Q7Z4H8	143888	Entrez Gene ID
Q7Z4H8	POGLUT3	Gene Name
Q7Z4H8	NP_001350431	RefSeq Protein ID
Q7Z4H8	NP_001350432	RefSeq Protein ID
Q7Z4H8	NP_714916	RefSeq Protein ID
Q7Z4H8	NM_001363502	Synonym
Q7Z4H8	NM_001363503	Synonym
Q7Z4H8	NM_153705	Synonym
Q7Z4H8	KDELC2	Uniprot ID
Q7Z4H8	MGC33424	Uniprot ID
Q7Z4H8	Q7Z4H8	Ensembl Gene ID
Q15149	ENSG00000178209	Ensembl Gene ID
Q15149	ENSP00000323856	Ensembl Protein ID
Q15149	ENSP00000344848	Ensembl Protein ID
Q15149	ENSP00000346602	Ensembl Protein ID
Q15149	ENSP00000347044	Ensembl Protein ID
Q15149	ENSP00000348702	Ensembl Protein ID
Q15149	ENSP00000350277	Ensembl Protein ID
Q15149	ENSP00000381756	Ensembl Protein ID
Q15149	ENSP00000388180	Ensembl Protein ID
Q15149	ENSP00000433557	Ensembl Protein ID
Q15149	ENSP00000433982	Ensembl Protein ID
Q15149	ENSP00000434490	Ensembl Protein ID
Q15149	ENSP00000434583	Ensembl Protein ID
Q15149	ENSP00000436702	Ensembl Protein ID
Q15149	ENSP00000437303	Ensembl Protein ID
Q15149	5339	Entrez Gene ID
Q15149	PLEC	Gene Name
Q15149	NP_000436	RefSeq Protein ID
Q15149	NP_958780	RefSeq Protein ID
Q15149	NP_958781	RefSeq Protein ID
Q15149	NP_958782	RefSeq Protein ID
Q15149	NP_958783	RefSeq Protein ID
Q15149	NP_958784	RefSeq Protein ID
Q15149	NP_958785	RefSeq Protein ID
Q15149	NP_958786	RefSeq Protein ID
Q15149	NM_000445	Synonym
Q15149	NM_201378	Synonym
Q15149	NM_201379	Synonym
Q15149	NM_201380	Synonym
Q15149	NM_201381	Synonym
Q15149	NM_201382	Synonym
Q15149	NM_201383	Synonym
Q15149	NM_201384	Synonym
Q15149	EBS1	Uniprot ID
Q15149	PLEC1	Uniprot ID
Q15149	PLTN	Uniprot ID
Q15149	Q15149	Ensembl Gene ID
Q5SQS7	ENSG00000178217	Ensembl Gene ID
Q5SQS7	ENSP00000314242	Ensembl Protein ID
Q5SQS7	ENSP00000345295	Ensembl Protein ID
Q5SQS7	ENSP00000494732	Ensembl Protein ID
Q5SQS7	387694	Entrez Gene ID
Q5SQS7	SH2D4B	Gene Name
Q5SQS7	NP_001139191	RefSeq Protein ID
Q5SQS7	NP_997255	RefSeq Protein ID
Q5SQS7	NM_001145719	Synonym
Q5SQS7	NM_207372	Synonym
Q5SQS7	Q5SQS7	Ensembl Gene ID
Q495C1	ENSG00000178222	Ensembl Gene ID
Q495C1	ENSP00000327481	Ensembl Protein ID
Q495C1	ENSP00000372428	Ensembl Protein ID
Q495C1	ENSP00000389709	Ensembl Protein ID
Q495C1	ENSP00000423030	Ensembl Protein ID
Q495C1	ENSP00000423560	Ensembl Protein ID
Q495C1	ENSP00000425843	Ensembl Protein ID
Q495C1	ENSP00000426115	Ensembl Protein ID
Q495C1	285498	Entrez Gene ID
Q495C1	RNF212	Gene Name
Q495C1	NP_001124506	RefSeq Protein ID
Q495C1	NP_001180247	RefSeq Protein ID
Q495C1	NP_001353847	RefSeq Protein ID
Q495C1	NP_001353848	RefSeq Protein ID
Q495C1	NP_919420	RefSeq Protein ID
Q495C1	NM_001131034	Synonym
Q495C1	NM_001193318	Synonym
Q495C1	NM_001366918	Synonym
Q495C1	NM_001366919	Synonym
Q495C1	NM_194439	Synonym
Q495C1	FLJ38841	Uniprot ID
Q495C1	LOC285498	Uniprot ID
Q495C1	Q495C1	Ensembl Gene ID
Q5K4E3	ENSG00000178226	Ensembl Gene ID
Q5K4E3	ENSP00000268281	Ensembl Protein ID
Q5K4E3	ENSP00000407160	Ensembl Protein ID
Q5K4E3	ENSP00000454768	Ensembl Protein ID
Q5K4E3	ENSP00000460298	Ensembl Protein ID
Q5K4E3	146547	Entrez Gene ID
Q5K4E3	PRSS36	Gene Name
Q5K4E3	NP_001245219	RefSeq Protein ID
Q5K4E3	NP_001245220	RefSeq Protein ID
Q5K4E3	NP_775773	RefSeq Protein ID
Q5K4E3	NM_001258290	Synonym
Q5K4E3	NM_001258291	Synonym
Q5K4E3	NM_173502	Synonym
Q5K4E3	FLJ90661	Uniprot ID
Q5K4E3	Q5K4E3	Ensembl Gene ID
Q08ER8	ENSG00000178229	Ensembl Gene ID
Q08ER8	ENSP00000322545	Ensembl Protein ID
Q08ER8	125919	Entrez Gene ID
Q08ER8	ZNF543	Gene Name
Q08ER8	NP_998763	RefSeq Protein ID
Q08ER8	NM_213598	Synonym
Q08ER8	DKFZp434H055	Uniprot ID
Q08ER8	Q08ER8	Ensembl Gene ID
Q8IW70	ENSG00000178233	Ensembl Gene ID
Q8IW70	ENSP00000393161	Ensembl Protein ID
Q8IW70	ENSP00000409337	Ensembl Protein ID
Q8IW70	441151	Entrez Gene ID
Q8IW70	TMEM151B	Gene Name
Q8IW70	NP_001131032	RefSeq Protein ID
Q8IW70	NM_001137560	Synonym
Q8IW70	bA444E17.5	Uniprot ID
Q8IW70	C6orf137	Uniprot ID
Q8IW70	TMEM193	Uniprot ID
Q8IW70	Q8IW70	Ensembl Gene ID
Q8NCW6	ENSG00000178234	Ensembl Gene ID
Q8NCW6	ENSP00000389449	Ensembl Protein ID
Q8NCW6	ENSP00000390247	Ensembl Protein ID
Q8NCW6	ENSP00000393892	Ensembl Protein ID
Q8NCW6	ENSP00000395020	Ensembl Protein ID
Q8NCW6	ENSP00000395078	Ensembl Protein ID
Q8NCW6	ENSP00000395122	Ensembl Protein ID
Q8NCW6	ENSP00000397581	Ensembl Protein ID
Q8NCW6	ENSP00000410093	Ensembl Protein ID
Q8NCW6	ENSP00000412142	Ensembl Protein ID
Q8NCW6	ENSP00000414890	Ensembl Protein ID
Q8NCW6	ENSP00000416787	Ensembl Protein ID
Q8NCW6	63917	Entrez Gene ID
Q8NCW6	GALNT11	Gene Name
Q8NCW6	NP_001291443	RefSeq Protein ID
Q8NCW6	NP_001358387	RefSeq Protein ID
Q8NCW6	NP_001358388	RefSeq Protein ID
Q8NCW6	NP_001358389	RefSeq Protein ID
Q8NCW6	NP_001358390	RefSeq Protein ID
Q8NCW6	NP_001358391	RefSeq Protein ID
Q8NCW6	NP_001358392	RefSeq Protein ID
Q8NCW6	NP_001358393	RefSeq Protein ID
Q8NCW6	NP_001358394	RefSeq Protein ID
Q8NCW6	NP_001358395	RefSeq Protein ID
Q8NCW6	NP_001358396	RefSeq Protein ID
Q8NCW6	NP_001358397	RefSeq Protein ID
Q8NCW6	NP_001358398	RefSeq Protein ID
Q8NCW6	NP_001358399	RefSeq Protein ID
Q8NCW6	NP_001358400	RefSeq Protein ID
Q8NCW6	NP_001358401	RefSeq Protein ID
Q8NCW6	NP_001358402	RefSeq Protein ID
Q8NCW6	NP_001358403	RefSeq Protein ID
Q8NCW6	NP_001358404	RefSeq Protein ID
Q8NCW6	NP_071370	RefSeq Protein ID
Q8NCW6	NM_001304514	Synonym
Q8NCW6	NM_001371458	Synonym
Q8NCW6	NM_001371459	Synonym
Q8NCW6	NM_001371460	Synonym
Q8NCW6	NM_001371461	Synonym
Q8NCW6	NM_001371462	Synonym
Q8NCW6	NM_001371463	Synonym
Q8NCW6	NM_001371464	Synonym
Q8NCW6	NM_001371465	Synonym
Q8NCW6	NM_001371466	Synonym
Q8NCW6	NM_001371467	Synonym
Q8NCW6	NM_001371468	Synonym
Q8NCW6	NM_001371469	Synonym
Q8NCW6	NM_001371470	Synonym
Q8NCW6	NM_001371471	Synonym
Q8NCW6	NM_001371472	Synonym
Q8NCW6	NM_001371473	Synonym
Q8NCW6	NM_001371474	Synonym
Q8NCW6	NM_001371475	Synonym
Q8NCW6	NM_022087	Synonym
Q8NCW6	GalNAc-T11	Uniprot ID
Q8NCW6	Q8NCW6	Ensembl Gene ID
Q96PX8	ENSG00000178235	Ensembl Gene ID
Q96PX8	ENSP00000366288	Ensembl Protein ID
Q96PX8	ENSP00000501349	Ensembl Protein ID
Q96PX8	114798	Entrez Gene ID
Q96PX8	SLITRK1	Gene Name
Q96PX8	NP_001268432	RefSeq Protein ID
Q96PX8	NP_443142	RefSeq Protein ID
Q96PX8	NM_001281503	Synonym
Q96PX8	NM_052910	Synonym
Q96PX8	KIAA1910	Uniprot ID
Q96PX8	LRRC12	Uniprot ID
Q96PX8	Q96PX8	Ensembl Gene ID
Q9NNW5	ENSG00000178252	Ensembl Gene ID
Q9NNW5	ENSP00000378857	Ensembl Protein ID
Q9NNW5	ENSP00000387692	Ensembl Protein ID
Q9NNW5	ENSP00000390740	Ensembl Protein ID
Q9NNW5	ENSP00000395993	Ensembl Protein ID
Q9NNW5	ENSP00000412195	Ensembl Protein ID
Q9NNW5	ENSP00000413432	Ensembl Protein ID
Q9NNW5	ENSP00000414157	Ensembl Protein ID
Q9NNW5	ENSP00000477087	Ensembl Protein ID
Q9NNW5	ENSP00000477389	Ensembl Protein ID
Q9NNW5	ENSP00000477418	Ensembl Protein ID
Q9NNW5	ENSP00000477463	Ensembl Protein ID
Q9NNW5	ENSP00000482289	Ensembl Protein ID
Q9NNW5	ENSP00000484799	Ensembl Protein ID
Q9NNW5	ENSP00000487056	Ensembl Protein ID
Q9NNW5	11180	Entrez Gene ID
Q9NNW5	WDR6	Gene Name
Q9NNW5	NP_001307475	RefSeq Protein ID
Q9NNW5	NP_001307476	RefSeq Protein ID
Q9NNW5	NP_060501	RefSeq Protein ID
Q9NNW5	NM_001320546	Synonym
Q9NNW5	NM_001320547	Synonym
Q9NNW5	NM_018031	Synonym
Q9NNW5	Q9NNW5	Ensembl Gene ID
Q9NNZ6	ENSG00000178257	Ensembl Gene ID
Q9NNZ6	ENSP00000325638	Ensembl Protein ID
Q9NNZ6	58531	Entrez Gene ID
Q9NNZ6	PRM3	Gene Name
Q9NNZ6	NP_067070	RefSeq Protein ID
Q9NNZ6	NM_021247	Synonym
Q9NNZ6	Q9NNZ6	Ensembl Gene ID
Q05952	ENSG00000178279	Ensembl Gene ID
Q05952	ENSP00000325738	Ensembl Protein ID
Q05952	ENSP00000496261	Ensembl Protein ID
Q05952	7142	Entrez Gene ID
Q05952	TNP2	Gene Name
Q05952	NP_005416	RefSeq Protein ID
Q05952	NM_005425	Synonym
Q05952	Q05952	Ensembl Gene ID
Q6PDA7	ENSG00000178287	Ensembl Gene ID
Q6PDA7	ENSG00000285507	Ensembl Gene ID
Q6PDA7	ENSP00000297496	Ensembl Protein ID
Q6PDA7	ENSP00000316012	Ensembl Protein ID
Q6PDA7	ENSP00000316648	Ensembl Protein ID
Q6PDA7	ENSP00000382990	Ensembl Protein ID
Q6PDA7	ENSP00000394885	Ensembl Protein ID
Q6PDA7	ENSP00000416991	Ensembl Protein ID
Q6PDA7	ENSP00000434968	Ensembl Protein ID
Q6PDA7	ENSP00000436043	Ensembl Protein ID
Q6PDA7	ENSP00000494176	Ensembl Protein ID
Q6PDA7	ENSP00000495314	Ensembl Protein ID
Q6PDA7	ENSP00000495748	Ensembl Protein ID
Q6PDA7	ENSP00000495757	Ensembl Protein ID
Q6PDA7	ENSP00000496500	Ensembl Protein ID
Q6PDA7	653423	Entrez Gene ID
Q6PDA7	SPAG11A	Gene Name
Q6PDA7	NP_001075021	RefSeq Protein ID
Q6PDA7	NP_001350655	RefSeq Protein ID
Q6PDA7	NM_001081552	Synonym
Q6PDA7	NM_001363726	Synonym
Q6PDA7	EDDM2A	Uniprot ID
Q6PDA7	Q6PDA7	Ensembl Gene ID
Q17RS7	ENSG00000178295	Ensembl Gene ID
Q17RS7	ENSP00000318977	Ensembl Protein ID
Q17RS7	ENSP00000370653	Ensembl Protein ID
Q17RS7	ENSP00000433180	Ensembl Protein ID
Q17RS7	ENSP00000435143	Ensembl Protein ID
Q17RS7	ENSP00000481385	Ensembl Protein ID
Q17RS7	348654	Entrez Gene ID
Q17RS7	GEN1	Gene Name
Q17RS7	NP_001123481	RefSeq Protein ID
Q17RS7	NP_872431	RefSeq Protein ID
Q17RS7	NM_001130009	Synonym
Q17RS7	NM_182625	Synonym
Q17RS7	FLJ40869	Uniprot ID
Q17RS7	Gen	Uniprot ID
Q17RS7	Q17RS7	Ensembl Gene ID
Q7Z410	ENSG00000178297	Ensembl Gene ID
Q7Z410	ENSP00000330264	Ensembl Protein ID
Q7Z410	ENSP00000482424	Ensembl Protein ID
Q7Z410	ENSP00000497651	Ensembl Protein ID
Q7Z410	ENSP00000498031	Ensembl Protein ID
Q7Z410	360200	Entrez Gene ID
Q7Z410	TMPRSS9	Gene Name
Q7Z410	NP_892018	RefSeq Protein ID
Q7Z410	NM_182973	Synonym
Q7Z410	Q7Z410	Ensembl Gene ID
Q8NBQ7	ENSG00000178301	Ensembl Gene ID
Q8NBQ7	ENSP00000318770	Ensembl Protein ID
Q8NBQ7	282679	Entrez Gene ID
Q8NBQ7	AQP11	Gene Name
Q8NBQ7	NP_001350406	RefSeq Protein ID
Q8NBQ7	NP_766627	RefSeq Protein ID
Q8NBQ7	NM_001363477	Synonym
Q8NBQ7	NM_173039	Synonym
Q8NBQ7	Q8NBQ7	Ensembl Gene ID
P17152	ENSG00000178307	Ensembl Gene ID
P17152	ENSP00000319992	Ensembl Protein ID
P17152	8834	Entrez Gene ID
P17152	TMEM11	Gene Name
P17152	NP_003867	RefSeq Protein ID
P17152	NM_003876	Synonym
P17152	C17orf35	Uniprot ID
P17152	PM1	Uniprot ID
P17152	P17152	Ensembl Gene ID
Q96LW1	ENSG00000178338	Ensembl Gene ID
Q96LW1	ENSP00000327143	Ensembl Protein ID
Q96LW1	ENSP00000429827	Ensembl Protein ID
Q96LW1	117608	Entrez Gene ID
Q96LW1	ZNF354B	Gene Name
Q96LW1	NP_478137	RefSeq Protein ID
Q96LW1	NM_058230	Synonym
Q96LW1	FLJ25008	Uniprot ID
Q96LW1	KID2	Uniprot ID
Q96LW1	Q96LW1	Ensembl Gene ID
Q9UJ96	ENSG00000178342	Ensembl Gene ID
Q9UJ96	ENSP00000315654	Ensembl Protein ID
Q9UJ96	26251	Entrez Gene ID
Q9UJ96	KCNG2	Gene Name
Q9UJ96	NP_036415	RefSeq Protein ID
Q9UJ96	NM_012283	Synonym
Q9UJ96	KCNF2	Uniprot ID
Q9UJ96	Kv6.2	Uniprot ID
Q9UJ96	Q9UJ96	Ensembl Gene ID
A0PJX4	ENSG00000178343	Ensembl Gene ID
A0PJX4	ENSP00000326445	Ensembl Protein ID
A0PJX4	152573	Entrez Gene ID
A0PJX4	SHISA3	Gene Name
A0PJX4	NP_001073974	RefSeq Protein ID
A0PJX4	NM_001080505	Synonym
A0PJX4	hShisa3	Uniprot ID
A0PJX4	A0PJX4	Ensembl Gene ID
Q8NGH3	ENSG00000178358	Ensembl Gene ID
Q8NGH3	ENSP00000320560	Ensembl Protein ID
Q8NGH3	120775	Entrez Gene ID
Q8NGH3	OR2D3	Gene Name
Q8NGH3	NP_001004684	RefSeq Protein ID
Q8NGH3	NM_001004684	Synonym
Q8NGH3	Q8NGH3	Ensembl Gene ID
P27482	ENSG00000178363	Ensembl Gene ID
P27482	ENSP00000315299	Ensembl Protein ID
P27482	810	Entrez Gene ID
P27482	CALML3	Gene Name
P27482	NP_005176	RefSeq Protein ID
P27482	NM_005185	Synonym
P27482	P27482	Ensembl Gene ID
Q9NZT1	ENSG00000178372	Ensembl Gene ID
Q9NZT1	ENSP00000369689	Ensembl Protein ID
Q9NZT1	51806	Entrez Gene ID
Q9NZT1	CALML5	Gene Name
Q9NZT1	NP_059118	RefSeq Protein ID
Q9NZT1	NM_017422	Synonym
Q9NZT1	CLSP	Uniprot ID
Q9NZT1	Q9NZT1	Ensembl Gene ID
Q8N6M9	ENSG00000178381	Ensembl Gene ID
Q8N6M9	ENSP00000314619	Ensembl Protein ID
Q8N6M9	ENSP00000380273	Ensembl Protein ID
Q8N6M9	ENSP00000386031	Ensembl Protein ID
Q8N6M9	ENSP00000459173	Ensembl Protein ID
Q8N6M9	90637	Entrez Gene ID
Q8N6M9	ZFAND2A	Gene Name
Q8N6M9	NP_001352310	RefSeq Protein ID
Q8N6M9	NP_001352312	RefSeq Protein ID
Q8N6M9	NP_872297	RefSeq Protein ID
Q8N6M9	NM_001365381	Synonym
Q8N6M9	NM_001365383	Synonym
Q8N6M9	NM_182491	Synonym
Q8N6M9	AIRAP	Uniprot ID
Q8N6M9	Q8N6M9	Ensembl Gene ID
Q6ZWE6	ENSG00000178385	Ensembl Gene ID
Q6ZWE6	ENSG00000285005	Ensembl Gene ID
Q6ZWE6	ENSP00000395354	Ensembl Protein ID
Q6ZWE6	ENSP00000400150	Ensembl Protein ID
Q6ZWE6	ENSP00000417003	Ensembl Protein ID
Q6ZWE6	ENSP00000493606	Ensembl Protein ID
Q6ZWE6	ENSP00000494251	Ensembl Protein ID
Q6ZWE6	ENSP00000496194	Ensembl Protein ID
Q6ZWE6	389072	Entrez Gene ID
Q6ZWE6	PLEKHM3	Gene Name
Q6ZWE6	NP_001073944	RefSeq Protein ID
Q6ZWE6	NM_001080475	Synonym
Q6ZWE6	DAPR	Uniprot ID
Q6ZWE6	PLEKHM1L	Uniprot ID
Q6ZWE6	Q6ZWE6	Ensembl Gene ID
Q9UK11	ENSG00000178386	Ensembl Gene ID
Q9UK11	ENSP00000401947	Ensembl Protein ID
Q9UK11	ENSP00000467561	Ensembl Protein ID
Q9UK11	ENSP00000467647	Ensembl Protein ID
Q9UK11	ENSP00000468129	Ensembl Protein ID
Q9UK11	7766	Entrez Gene ID
Q9UK11	ZNF223	Gene Name
Q9UK11	NP_037493	RefSeq Protein ID
Q9UK11	NM_013361	Synonym
Q9UK11	Q9UK11	Ensembl Gene ID
P08908	ENSG00000178394	Ensembl Gene ID
P08908	ENSP00000316244	Ensembl Protein ID
P08908	ENSP00000423433	Ensembl Protein ID
P08908	3350	Entrez Gene ID
P08908	HTR1A	Gene Name
P08908	NP_000515	RefSeq Protein ID
P08908	NM_000524	Synonym
P08908	5-HT1A	Uniprot ID
P08908	ADRB2RL1	Uniprot ID
P08908	ADRBRL1	Uniprot ID
P08908	P08908	Ensembl Gene ID
